Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Day,Feedback
1,2,1,2,0.553,0.557,2,1
1,1,1,2,0.522,0.409,2,1
1,1,1,3,0.423,0.481,2,1
1,2,1,2,0.138,2.018,2,1
1,1,1,2,1.814,1.667,2,1
1,2,2,2,0.459,0.8,2,1
1,1,1,3,0.275,0.315,2,1
1,1,1,2,0.476,0.96,2,1
1,1,1,4,0.255,0.639,2,1
1,1,1,2,0.583,1.119,2,1
1,2,1,2,0.597,0.332,2,1
1,1,1,1,1.451,0.327,2,1
1,2,2,2,0.493,0.3,2,1
1,1,1,3,0.586,0.745,2,1
1,2,2,3,0.49,0.702,2,1
1,1,1,4,0.382,0.448,2,1
1,1,1,3,0.412,0.444,2,1
1,1,1,2,0.447,0.617,2,1
1,2,2,1,1.519,1.327,2,1
1,2,1,2,0.57,0.46,2,1
1,1,1,2,0.614,0.647,2,1
1,1,1,2,0.344,0.948,2,1
1,1,1,3,0.363,1.147,2,1
1,1,1,3,0.359,0.792,2,1
1,1,1,2,0.612,0.482,2,1
1,2,2,2,0.51,0.398,2,1
1,2,2,1,0.71,1.045,2,1
1,2,1,2,0.507,0.538,2,1
1,2,1,2,0.768,0.94,2,1
1,2,2,2,0.754,0.526,2,1
1,2,2,2,0.783,1.144,2,1
1,2,2,1,2.019,0.764,2,1
1,1,1,4,0.473,0.945,2,1
1,2,1,2,0.889,0.524,2,1
1,1,1,2,0.613,0.429,2,1
1,2,2,2,1.154,1.357,2,1
1,2,2,2,1.474,0.365,2,1
1,2,2,2,1.422,0.578,2,1
1,1,1,3,0.339,1.108,2,1
1,2,1,2,0.451,2.077,2,1
1,1,1,3,0.349,0.709,2,1
1,1,1,1,1.177,0.312,2,1
1,1,1,3,0.432,1.015,2,1
1,1,1,3,0.599,0.597,2,1
1,2,2,2,0.645,0.533,2,1
1,1,2,2,1.017,0.467,2,1
1,2,1,1,1.037,1.05,2,1
1,2,2,2,0.474,0.578,2,1
1,1,1,3,0.461,3.12,2,1
1,1,1,3,0.475,1.156,2,1
1,2,1,2,0.604,0.753,2,1
1,2,1,1,1.634,1.537,2,1
1,1,1,4,0.318,0.624,2,1
1,2,2,2,1.609,0.311,2,1
1,1,1,3,0.326,0.365,2,1
1,2,2,3,0.537,0.57,2,1
1,2,2,2,0.916,0.62,2,1
1,2,2,2,0.804,0.733,2,1
1,2,1,1,0.707,0.74,2,1
1,2,1,2,0.97,0.886,2,1
1,2,2,2,0.528,0.42,2,1
1,2,1,1,0.934,0.512,2,1
1,1,1,3,0.332,0.862,2,1
1,1,1,3,0.363,0.542,2,1
1,1,1,2,0.788,0.433,2,1
1,1,1,4,0.335,0.995,2,1
1,2,1,3,0.457,1.198,2,1
1,2,2,2,0.506,0.523,2,1
1,2,1,2,1.212,0.698,2,1
1,1,1,2,0.303,0.417,2,1
1,2,2,2,0.596,0.715,2,1
1,2,2,1,4.815,0.502,2,1
1,1,1,2,0.586,0.569,2,1
1,1,1,3,0.32,0.445,2,1
1,2,1,2,0.69,0.687,2,1
1,1,1,3,0.471,0.932,2,1
1,2,1,2,0.748,0.426,2,1
1,1,1,3,0.318,0.319,2,1
1,2,2,2,0.905,0.319,2,1
1,1,1,2,0.586,0.343,2,1
1,1,1,3,0.317,0.349,2,1
1,1,1,1,1.576,0.272,2,1
1,1,1,2,0.339,0.705,2,1
1,2,2,2,1.905,1.299,2,1
1,1,1,3,0.295,0.359,2,1
1,2,2,2,1.667,0.328,2,1
1,1,2,1,0.915,0.991,2,1
1,1,1,2,0.447,0.55,2,1
1,2,1,2,1.384,0.397,2,1
1,1,2,2,2.386,0.717,2,1
1,1,1,3,0.311,0.308,2,1
1,2,2,1,2.366,0.406,2,1
1,1,1,3,0.435,2.093,2,1
1,2,1,1,0.807,0.44,2,1
1,2,2,2,0.536,0.37,2,1
1,2,1,2,1.119,0.277,2,1
1,1,1,3,0.495,2.291,2,1
1,1,1,3,0.366,0.331,2,1
1,1,1,2,1.637,0.394,2,1
1,1,2,2,1.135,0.64,2,1
1,2,2,3,0.832,0.834,2,1
1,2,2,2,1.202,0.325,2,1
1,1,1,4,0.426,0.758,2,1
1,1,1,2,0.602,0.537,2,1
1,1,1,3,0.326,0.383,2,1
1,2,1,2,1.7,0.673,2,1
1,2,1,2,0.676,0.305,2,1
1,2,2,1,0.568,0.718,2,1
1,2,2,1,0.865,0.535,2,1
1,1,2,2,3.309,0.39,2,1
1,1,1,3,0.547,0.875,2,1
1,2,2,2,1.393,0.578,2,1
1,2,1,1,1.318,1.046,2,1
1,2,1,2,0.497,0.636,2,1
1,2,1,2,0.861,0.316,2,1
1,2,1,3,0.337,0.344,2,1
1,2,2,1,0.731,1.342,2,1
1,2,1,2,1.847,0.323,2,1
1,2,2,1,1.347,2.525,2,1
1,1,1,3,0.552,0.464,2,1
1,2,1,1,2.549,0.324,2,1
1,2,2,1,1.187,1.191,2,1
1,1,1,2,1.415,0.611,2,1
1,1,1,3,0.696,0.695,2,1
1,1,1,3,0.819,0.33,2,1
1,1,1,3,0.356,0.6,2,1
1,2,2,2,0.956,0.619,2,1
1,2,2,1,1.408,0.519,2,1
1,1,1,4,0.374,0.722,2,1
1,1,1,4,0.393,0.839,2,1
1,2,1,2,1.544,0.422,2,1
1,2,1,2,0.616,1.513,2,1
1,1,1,2,0.692,0.433,2,1
1,2,2,2,0.577,1.542,2,1
1,1,1,2,0.582,1.017,2,1
1,1,2,1,1.004,0.91,2,1
1,1,1,4,0.324,0.784,2,1
1,2,2,2,0.935,0.402,2,1
1,2,2,2,5.161,0.812,2,1
1,1,1,3,0.321,0.483,2,1
1,2,1,2,1.055,0.673,2,1
1,2,1,2,1.326,0.428,2,1
1,1,1,3,0.506,0.807,2,1
1,2,1,2,0.693,0.484,2,1
1,2,2,3,0.441,0.648,2,1
1,1,1,4,0.419,0.67,2,1
1,2,1,2,0.952,0.364,2,1
1,1,1,2,0.457,0.351,2,1
1,2,1,2,2.468,1.358,2,1
1,2,2,3,0.575,1.722,2,1
1,2,2,2,0.711,1.198,2,1
1,2,2,1,1.498,0.327,2,1
1,2,1,2,0.909,0.647,3,1
1,2,1,1,6.219,1.509,3,1
1,2,1,2,0.92,0.582,3,1
1,2,1,4,0.498,0.769,3,1
1,2,2,2,0.753,0.623,3,1
1,2,1,2,1.416,0.421,3,1
1,1,2,2,5.142,1.178,3,1
1,2,2,2,5.365,0.255,3,1
1,2,2,3,0.512,0.362,3,1
1,1,1,4,0.343,0.902,3,1
1,2,1,3,1.07,0.753,3,1
1,1,1,2,0.906,0.328,3,1
1,2,2,2,0.789,0.554,3,1
1,1,2,3,1.088,0.406,3,1
1,1,1,2,1.473,0.336,3,1
1,2,2,2,0.638,0.8,3,1
1,2,2,2,2.103,0.281,3,1
1,1,1,2,0.565,1.26,3,1
1,1,1,3,0.49,0.788,3,1
1,2,1,2,1.566,1.881,3,1
1,1,1,3,0.339,0.382,3,1
1,1,1,2,0.963,0.446,3,1
1,2,2,2,0.562,0.487,3,1
1,2,2,2,0.507,1.261,3,1
1,2,2,1,2.214,0.815,3,1
1,2,1,2,1.774,0.553,3,1
1,1,2,2,0.544,0.414,3,1
1,2,2,2,1.638,0.377,3,1
1,1,1,4,0.707,0.682,3,1
1,2,2,2,0.896,1.334,3,1
1,2,1,2,0.978,1.714,3,1
1,2,1,2,1.469,0.281,3,1
1,1,1,2,0.725,1.799,3,1
1,1,1,3,0.534,0.378,3,1
1,1,1,4,0.573,0.538,3,1
1,2,1,3,0.565,0.834,3,1
1,1,1,2,1.229,1.174,3,1
1,1,1,4,0.386,0.659,3,1
1,1,1,4,0.444,0.616,3,1
1,1,1,2,1.593,0.464,3,1
1,1,1,3,0.36,0.71,3,1
1,2,2,3,0.538,0.855,3,1
1,2,1,2,0.885,0.261,3,1
1,1,1,4,0.416,0.757,3,1
1,1,2,2,0.854,2.326,3,1
1,2,1,3,0.298,0.714,3,1
1,1,1,3,0.536,0.839,3,1
1,2,1,3,0.871,0.6,3,1
1,2,1,2,2.991,0.936,3,1
1,1,1,4,0.383,0.655,3,1
1,2,2,2,1.515,0.531,3,1
1,2,2,2,1.731,0.465,3,1
1,2,2,1,1.64,0.351,3,1
1,1,1,3,0.558,1.096,3,1
1,2,2,2,10.078,0.293,3,1
1,2,2,3,0.695,0.542,3,1
1,1,1,4,0.571,6.006,3,1
1,1,1,3,0.605,0.367,3,1
1,1,1,3,0.491,0.563,3,1
1,1,1,3,0.575,0.839,3,1
1,1,1,4,0.301,0.387,3,1
1,1,1,2,3.223,0.262,3,1
1,1,1,3,0.391,0.371,3,1
1,1,1,2,1.363,0.351,3,1
1,1,1,3,0.521,0.836,3,1
1,2,2,2,0.784,0.795,3,1
1,1,2,2,0.667,0.538,3,1
1,2,1,2,1.748,0.481,3,1
1,1,2,1,0.461,1.242,3,1
1,2,2,3,0.605,0.41,3,1
1,2,1,2,1.156,0.364,3,1
1,2,2,2,0.77,0.82,3,1
1,2,1,3,0.498,0.714,3,1
1,1,1,3,0.674,0.82,3,1
1,2,2,2,2.386,0.547,3,1
1,2,2,4,0.492,1.074,3,1
1,2,2,2,1.212,0.656,3,1
1,1,1,3,0.362,0.558,3,1
1,1,1,3,0.951,0.846,3,1
1,2,1,2,1.77,0.371,3,1
1,1,1,3,0.524,2.859,3,1
1,2,1,2,0.888,0.316,3,1
1,2,2,3,0.57,1.098,3,1
1,2,1,2,0.89,0.847,3,1
1,1,1,4,0.634,0.663,3,1
1,2,1,1,1.849,0.855,3,1
1,1,1,4,0.403,0.719,3,1
1,2,2,1,2.787,1.358,3,1
1,2,1,3,0.481,0.635,3,1
1,1,1,4,0.476,1.011,3,1
1,2,2,2,0.73,0.663,3,1
1,2,1,2,0.676,0.355,3,1
1,2,1,3,1.38,2.275,3,1
1,2,2,3,0.575,0.434,3,1
1,2,2,2,1.359,0.324,3,1
1,1,1,4,0.38,0.823,3,1
1,2,2,2,0.729,0.688,3,1
1,1,1,4,0.509,0.824,3,1
1,2,1,2,0.689,0.479,3,1
1,1,1,3,0.343,0.354,3,1
1,2,1,3,0.447,1.026,3,1
1,2,1,3,1.143,0.581,3,1
1,2,2,2,0.386,0.323,3,1
1,1,1,3,0.926,1.437,3,1
1,2,2,2,1.199,0.288,3,1
1,1,1,3,0.447,0.428,3,1
1,1,1,3,1.395,0.406,3,1
1,1,1,2,0.818,0.844,3,1
1,2,2,2,0.569,0.863,3,1
1,2,1,2,0.478,0.453,3,1
1,1,1,4,0.413,0.858,3,1
1,1,1,4,0.41,0.374,3,1
1,2,1,3,0.519,0.961,3,1
1,2,1,2,0.796,0.749,3,1
1,1,1,3,0.367,0.796,3,1
1,2,1,2,1.831,0.6,3,1
1,1,1,3,0.48,0.536,3,1
1,2,2,2,1.282,0.488,3,1
1,1,1,2,0.744,0.335,3,1
1,2,2,2,0.812,0.269,3,1
1,1,1,4,0.473,0.324,3,1
1,2,1,2,0.562,0.747,3,1
1,1,1,3,0.403,0.828,3,1
1,1,1,4,0.325,0.389,3,1
1,1,1,4,0.307,0.383,3,1
1,2,1,2,1.085,0.285,3,1
1,2,2,3,0.462,0.406,3,1
1,1,1,3,0.346,0.893,3,1
1,2,2,3,0.46,0.569,3,1
1,2,2,4,1.196,1.03,3,1
1,1,1,1,1.511,0.507,3,1
1,2,2,2,0.937,0.409,3,1
1,1,1,1,0.891,1.167,3,1
1,1,1,3,0.566,0.976,3,1
1,1,1,2,0.807,2.038,3,1
1,1,1,3,0.431,0.754,3,1
1,1,1,3,0.558,1.124,3,1
1,2,1,2,0.652,0.644,3,1
1,1,1,4,0.265,0.675,3,1
1,1,1,3,0.422,0.399,3,1
1,2,2,2,0.513,0.612,3,1
1,2,1,1,1.698,0.706,3,1
1,1,1,4,0.345,0.64,3,1
1,1,1,2,3.209,0.605,3,1
1,2,2,3,0.433,1.593,3,1
1,1,2,1,0.991,0.754,3,1
1,2,2,2,0.602,0.639,3,1
1,1,2,2,0.906,0.46,3,1
1,2,1,2,1.134,0.548,3,1
1,1,1,1,3.258,0.269,3,1
1,2,2,3,0.577,0.386,3,1
1,2,2,2,1.864,0.742,3,1
1,1,1,3,0.425,0.713,3,1
1,2,1,2,1.09,1.514,3,1
1,2,2,3,0.709,0.377,3,1
1,1,2,2,1.152,0.441,3,1
1,2,2,2,1.448,0.632,3,1
1,2,1,1,0.934,0.283,3,1
1,1,1,2,0.632,0.613,3,1
1,2,1,2,1.229,0.367,3,1
1,1,1,2,0.546,0.589,3,1
1,1,1,3,0.626,0.769,3,1
1,2,2,2,0.561,0.508,3,1
1,2,2,2,0.847,0.347,3,1
1,2,2,3,0.584,0.329,3,1
1,1,1,4,0.338,0.663,3,1
1,2,1,2,0.662,0.387,3,1
1,1,1,2,0.438,0.413,3,1
1,1,1,2,0.721,1.624,3,1
1,2,2,1,0.571,0.487,3,1
1,2,2,2,0.884,0.375,3,1
1,1,2,2,3.081,0.301,3,1
1,2,1,3,0.501,0.71,3,1
1,1,1,3,0.445,0.347,3,1
1,1,1,3,0.589,0.659,3,1
1,1,1,4,0.326,0.387,3,1
1,2,1,2,0.543,0.863,3,1
1,2,2,1,1.57,1.292,3,1
1,1,1,4,0.304,0.878,3,1
1,1,1,3,0.401,0.358,3,1
1,1,1,3,0.399,0.358,3,1
1,2,2,2,2.214,0.375,3,1
1,1,1,3,0.364,0.351,3,1
1,1,1,3,0.671,2.661,3,1
1,1,1,4,0.419,0.906,3,1
1,2,2,2,1.252,0.328,3,1
1,2,2,2,0.969,0.483,3,1
1,2,2,2,4.668,0.351,3,1
1,1,1,3,0.569,1.042,3,1
1,1,1,4,0.405,1.278,3,1
1,2,1,2,0.826,0.792,3,1
1,2,1,2,1.814,0.386,3,1
1,2,1,2,1.308,0.652,3,1
1,1,1,1,2.404,1.405,3,1
1,1,1,3,0.433,0.504,3,1
1,2,2,3,0.531,0.507,3,1
1,1,1,3,0.382,0.891,3,1
1,1,1,4,0.537,0.531,3,1
1,1,1,3,0.478,0.503,3,1
1,2,1,2,0.527,0.508,3,1
1,1,1,2,0.516,0.264,3,1
1,2,2,2,0.63,0.233,3,1
1,1,1,3,0.566,0.487,3,1
1,1,1,4,0.552,0.573,3,1
1,2,1,2,0.639,0.367,3,1
1,1,1,2,0.694,0.304,3,1
1,1,1,2,0.618,0.484,3,1
1,2,1,1,2.469,0.75,3,1
1,2,2,2,1.006,0.414,3,1
1,2,2,1,2.191,1.018,3,1
1,1,1,3,0.327,0.381,3,1
1,1,1,3,0.663,0.527,3,1
1,1,1,4,0.311,0.25,3,1
1,1,1,3,0.457,0.34,3,1
1,2,2,3,0.433,0.831,3,1
1,2,2,2,1.169,0.296,3,1
1,1,1,3,0.378,0.406,3,1
1,2,2,2,0.546,0.706,3,1
1,2,2,2,0.562,0.311,3,1
1,2,2,2,0.882,0.895,3,1
1,1,1,3,0.506,0.356,3,1
1,1,1,1,1.117,0.351,3,1
1,1,1,3,0.484,0.481,3,1
1,1,1,4,0.355,0.327,3,1
1,2,2,2,0.618,1.233,3,1
1,2,1,2,0.499,0.715,3,1
1,1,1,3,0.437,0.531,3,1
1,1,1,4,0.409,0.354,3,1
1,2,2,2,0.502,0.34,3,1
1,2,1,2,0.533,0.378,3,1
1,1,1,2,0.538,2.214,3,1
1,1,1,1,0.736,0.323,3,1
1,1,1,3,0.305,0.553,3,1
1,2,1,2,0.596,0.655,3,1
1,1,1,4,0.524,0.995,3,1
1,2,1,2,2.838,1.058,3,1
1,2,2,2,2.386,0.48,3,1
1,2,2,3,0.54,0.39,3,1
1,1,2,1,1.62,0.812,3,1
1,2,1,2,0.422,0.659,3,1
1,2,2,2,0.545,0.558,3,1
1,2,2,2,0.751,1.518,3,1
1,1,1,3,0.439,0.781,3,1
1,1,1,2,0.635,0.32,3,1
1,2,2,2,0.406,0.303,3,1
1,2,1,3,0.57,0.937,3,1
1,2,2,3,1.208,0.311,3,1
1,1,1,3,0.564,0.367,3,1
1,1,1,4,0.44,0.386,3,1
1,1,1,3,0.562,1.3,3,1
1,2,1,2,1.426,0.355,3,1
1,2,2,2,0.531,0.609,3,1
1,1,1,3,0.399,0.281,3,1
1,1,1,2,0.535,0.503,3,1
1,1,1,2,0.398,1.078,3,1
1,2,2,2,0.595,1.941,3,1
1,1,1,4,0.307,0.53,3,1
1,2,1,1,1.796,0.41,3,1
1,2,2,2,4.429,0.473,3,1
1,1,1,4,0.257,0.621,3,1
1,1,2,1,3.038,1.023,3,1
1,2,2,2,1.173,0.476,3,1
1,2,2,2,0.473,0.315,3,1
1,2,1,1,1.859,0.768,3,1
1,2,2,1,4.795,1.324,3,1
1,2,1,2,0.387,0.574,3,1
1,1,1,2,1.03,0.682,3,1
1,1,1,2,1.209,0.835,3,1
1,1,1,3,0.786,0.523,3,1
1,1,1,3,0.397,0.425,3,1
1,1,1,4,0.336,0.332,3,1
1,1,1,3,0.383,1.008,3,1
1,2,1,2,1.473,0.652,3,1
1,1,1,2,1.2,1.976,3,1
1,2,1,2,1.231,0.311,3,1
1,2,2,2,0.595,0.354,3,1
1,2,2,3,0.775,0.812,3,1
1,2,2,2,1.413,0.422,3,1
1,2,2,2,0.774,0.295,3,1
1,2,1,1,0.84,0.312,3,1
1,1,1,2,0.674,0.379,3,1
1,1,1,1,6.768,0.237,3,1
1,2,1,2,0.728,0.336,3,1
1,1,1,2,0.641,0.348,3,1
1,2,2,2,0.498,0.27,3,1
1,1,1,3,0.356,0.324,3,1
1,2,1,2,1.259,0.664,3,1
1,2,2,3,0.518,3.971,3,1
1,2,2,3,1.16,0.527,3,1
1,1,1,4,0.408,1.054,3,1
1,1,1,4,0.388,0.309,3,1
1,1,1,4,0.334,0.288,3,1
1,2,1,2,1.024,0.335,3,1
1,2,2,2,0.603,0.327,3,1
1,2,1,1,12.286,0.694,3,1
1,2,2,2,0.469,0.301,3,1
1,1,1,3,1.166,1.605,3,1
1,2,2,2,1.389,0.274,3,1
1,2,1,1,4.35,0.979,3,1
1,2,2,2,0.648,0.315,3,1
1,2,2,2,1.041,0.268,3,1
1,2,1,1,0.435,0.68,3,1
1,1,1,3,0.414,0.418,3,1
1,1,1,4,0.322,0.276,3,1
1,1,2,2,1.2,0.316,3,1
1,1,1,3,0.355,0.351,3,1
1,2,2,1,0.671,0.73,3,1
1,1,1,2,0.55,0.956,3,1
1,1,1,3,0.374,0.811,3,1
1,2,1,1,3.131,0.272,3,1
1,1,1,2,0.683,0.272,3,1
1,1,1,2,0.473,0.35,3,1
1,1,1,1,1.668,0.335,3,1
1,2,2,2,0.493,0.284,3,1
1,1,1,3,0.544,0.477,3,1
1,1,1,4,0.488,0.796,3,1
1,2,2,2,0.685,0.277,3,1
1,1,1,2,0.612,0.477,3,1
1,2,2,2,0.625,0.749,3,1
1,1,1,2,0.549,0.653,3,1
1,2,2,3,0.682,0.558,3,1
1,1,1,2,0.55,0.351,3,1
1,1,1,2,0.674,0.73,3,1
1,1,1,2,0.494,0.387,3,1
1,2,2,1,1.029,0.496,3,1
1,2,2,2,0.854,0.402,3,1
1,2,2,2,0.801,0.323,3,1
1,2,2,3,0.911,0.293,3,1
1,2,2,1,1.693,0.382,3,1
1,2,2,2,0.746,0.257,3,1
1,1,1,1,0.758,1.096,3,1
1,2,1,2,0.807,0.284,3,1
1,2,2,2,0.633,0.284,3,1
1,2,2,1,2.494,0.28,3,1
1,2,1,1,0.654,0.667,3,1
1,1,1,3,0.403,0.445,3,1
1,2,2,2,0.993,0.268,3,1
1,1,1,4,0.372,0.3,3,1
1,2,1,2,0.962,0.686,3,1
1,1,1,2,0.604,0.651,3,1
1,2,2,2,0.59,0.35,3,1
1,2,1,2,3.258,0.668,3,1
1,1,1,2,0.693,0.554,3,1
1,2,2,2,0.894,0.547,3,1
1,2,2,1,2.391,0.52,3,1
1,2,1,2,0.403,0.554,3,1
1,2,2,2,2.467,1.757,3,1
1,2,2,2,0.703,0.363,3,1
1,2,1,2,0.693,1.038,3,1
1,2,2,2,0.762,0.609,3,1
1,2,2,2,1.077,0.541,3,1
1,2,1,2,0.87,0.355,3,1
1,1,1,3,0.341,0.268,3,1
1,2,2,2,0.616,0.425,3,1
1,1,1,2,0.63,0.25,3,1
1,2,2,2,0.693,0.503,3,1
1,2,2,3,0.816,0.33,3,1
1,2,2,2,0.772,0.546,3,1
1,2,1,2,1.112,0.808,3,1
1,1,1,3,0.339,0.324,3,1
1,2,1,1,1.8,0.894,3,1
1,2,1,2,1.861,0.573,3,1
1,1,1,3,0.497,0.328,3,1
1,2,1,2,2.222,0.449,3,1
1,1,2,2,0.546,0.296,3,1
1,2,2,3,0.5,0.492,3,1
1,1,1,2,0.78,0.405,3,1
1,2,2,2,2.855,0.941,3,1
1,1,1,1,1.149,0.43,3,1
1,1,1,2,0.576,0.398,3,1
1,1,1,3,0.557,0.431,3,1
1,2,2,2,0.783,0.276,3,1
1,1,1,4,0.416,0.421,3,1
1,2,2,2,0.776,0.293,3,1
1,2,1,2,1.683,0.465,3,1
1,1,1,4,0.29,0.26,3,1
1,2,1,2,0.918,0.382,3,1
1,2,2,2,0.678,0.39,3,1
1,2,2,1,4.937,0.218,3,1
1,2,1,2,1.233,0.659,3,1
1,2,2,2,4.404,0.448,3,1
1,1,1,3,0.742,0.375,3,1
1,1,1,2,0.681,0.738,3,1
1,2,2,2,0.59,0.335,3,1
1,2,2,3,0.675,0.294,3,1
1,2,2,2,0.595,0.452,3,1
1,1,1,2,0.696,0.445,3,1
1,2,1,3,0.35,0.253,3,1
1,1,1,3,0.334,0.273,3,1
1,2,1,2,0.602,0.605,3,1
1,1,1,2,0.408,1.222,3,1
1,2,2,1,0.773,0.53,3,1
1,2,1,2,0.473,0.632,3,1
1,1,1,3,0.512,0.43,3,1
1,1,1,3,0.39,0.281,3,1
1,1,1,3,0.387,0.34,3,1
1,2,1,1,3.66,0.484,3,1
1,2,2,2,0.63,0.468,3,1
1,2,2,1,2.652,0.351,3,1
1,2,1,2,1.831,0.393,3,1
1,2,1,2,0.628,0.34,3,1
1,1,1,3,0.462,0.331,3,1
1,2,1,2,0.983,0.28,3,1
1,1,1,4,0.299,0.921,3,1
1,1,1,3,0.434,0.897,3,1
1,1,1,2,0.539,0.543,3,1
1,1,1,3,0.452,1.507,3,1
1,1,1,2,0.854,0.827,3,1
1,2,2,2,1.092,0.976,3,1
1,2,2,2,0.839,0.718,3,1
1,2,2,1,2.172,0.346,3,1
1,1,1,3,0.333,0.432,3,1
1,2,1,2,0.669,1.187,3,1
1,1,1,3,0.428,0.362,3,1
1,2,2,2,0.717,0.261,3,1
1,2,1,2,0.547,0.43,3,1
1,2,2,2,0.527,0.532,3,1
1,1,1,3,0.455,3.564,3,1
1,1,1,3,0.547,1.558,3,1
1,1,2,2,0.743,0.554,3,1
1,2,2,3,0.847,1.503,3,1
1,1,2,1,1.21,2.671,3,1
1,1,1,3,0.304,1.03,3,1
1,1,1,3,0.448,0.381,3,1
1,1,1,2,0.72,2.13,3,1
1,1,1,3,0.298,0.445,3,1
1,1,2,2,1.599,0.713,3,1
1,2,2,2,0.431,0.6,3,1
1,2,1,1,1.264,0.312,3,1
1,2,1,2,0.832,0.573,3,1
1,2,1,2,0.933,1.003,3,1
1,2,1,2,1.093,0.721,3,1
1,1,1,3,0.59,0.319,3,1
1,1,1,1,1.661,1.608,3,1
1,1,1,3,0.414,2.027,3,1
1,1,2,2,2.843,0.686,3,1
1,1,1,3,0.797,0.397,3,1
1,2,1,2,0.736,0.428,3,1
1,1,1,3,0.43,0.305,3,1
1,2,1,2,1.077,0.363,3,1
1,1,1,3,0.316,0.269,3,1
1,2,2,2,0.437,0.539,3,1
1,1,2,1,0.918,0.382,3,1
1,1,1,2,0.743,0.562,3,1
1,2,1,2,0.691,1.464,3,1
1,1,1,3,0.336,0.281,3,1
1,2,2,2,0.641,0.281,3,1
1,1,1,3,0.567,0.26,3,1
1,2,2,3,0.51,1.678,3,1
1,2,1,2,1.046,0.348,3,1
1,1,1,3,0.314,0.781,3,1
1,2,1,2,1.063,0.313,3,1
1,2,1,1,2.084,0.904,3,1
1,1,1,4,0.33,0.663,3,1
1,2,1,3,1.542,1.08,3,1
1,2,2,3,0.563,1.277,3,1
1,2,1,2,0.885,0.554,3,1
1,2,1,1,1.376,0.402,3,1
1,1,1,3,0.34,0.28,3,1
1,2,2,2,3.241,0.301,3,1
1,1,1,3,0.461,0.437,3,1
1,1,1,4,0.271,0.335,3,1
1,2,2,3,0.627,0.401,3,1
1,1,1,4,0.284,0.27,3,1
1,2,1,2,0.867,0.481,3,1
1,2,2,2,0.518,0.33,3,1
1,2,2,2,0.545,0.543,3,1
1,2,2,1,1.765,0.43,3,1
1,1,1,2,0.715,2.381,3,1
1,2,2,2,0.709,0.262,3,1
1,2,1,3,0.349,0.257,3,1
1,2,2,2,0.574,0.242,3,1
1,2,2,3,0.806,0.411,3,1
1,2,2,1,1.482,0.355,3,1
1,2,1,1,1.392,0.456,3,1
1,2,2,2,0.527,0.301,3,1
1,2,2,2,0.626,0.484,3,1
1,1,1,3,0.495,0.702,3,1
1,2,2,2,1.696,0.555,3,1
1,1,1,3,0.575,0.937,3,1
1,1,1,4,0.407,0.527,3,1
1,2,1,2,1.461,0.469,3,1
1,1,1,2,0.628,0.292,3,1
1,1,1,4,0.286,1.385,3,1
1,2,1,2,1.787,0.464,3,1
1,2,2,2,1.356,0.349,3,1
1,1,1,3,0.357,1.518,3,1
1,2,2,2,1.086,1.202,3,1
1,2,2,2,0.746,1.355,3,1
1,1,1,3,0.493,0.362,3,1
1,2,2,3,0.639,0.526,3,1
1,2,2,2,1.15,0.566,3,1
1,1,1,4,0.394,0.354,3,1
1,2,2,2,0.685,0.386,3,1
1,2,2,1,1.709,0.273,3,1
1,2,2,2,0.713,0.726,3,1
1,2,1,1,1.292,0.753,3,1
1,2,1,2,0.587,0.361,3,1
1,1,1,3,0.74,0.488,3,1
1,2,1,1,1.771,0.468,3,1
1,1,1,3,0.87,1.799,4,1
1,2,1,3,0.623,1.233,4,1
1,2,1,2,0.787,0.34,4,1
1,2,1,2,2.786,1.05,4,1
1,1,2,2,0.907,0.726,4,1
1,1,1,3,0.438,0.691,4,1
1,1,1,3,0.489,0.772,4,1
1,1,1,4,0.394,0.358,4,1
1,1,1,4,0.469,0.331,4,1
1,2,1,2,0.913,0.916,4,1
1,1,1,2,0.661,0.605,4,1
1,2,2,2,0.734,1.006,4,1
1,1,1,3,0.621,0.418,4,1
1,2,2,2,0.585,0.273,4,1
1,2,2,3,0.634,1.186,4,1
1,1,2,2,0.681,0.343,4,1
1,2,1,1,1.907,0.344,4,1
1,1,1,3,0.364,0.28,4,1
1,1,1,4,0.33,0.328,4,1
1,1,1,4,0.352,0.363,4,1
1,1,1,4,0.328,0.282,4,1
1,1,1,2,0.694,1.175,4,1
1,2,1,3,0.407,0.34,4,1
1,1,1,2,1.072,0.77,4,1
1,2,2,2,0.953,0.464,4,1
1,2,1,2,0.577,0.348,4,1
1,2,2,2,0.558,0.32,4,1
1,2,1,1,1.759,0.252,4,1
1,2,2,2,0.706,0.32,4,1
1,1,2,1,2.176,0.502,4,1
1,2,2,2,0.862,0.281,4,1
1,1,1,4,0.444,0.733,4,1
1,1,1,4,0.524,3.303,4,1
1,1,1,3,0.416,1.429,4,1
1,2,2,2,1.665,0.261,4,1
1,2,1,2,3.263,0.793,4,1
1,1,2,2,1.186,0.238,4,1
1,2,2,3,0.533,0.32,4,1
1,2,2,2,1.311,0.262,4,1
1,2,1,1,1.084,0.256,4,1
1,2,1,2,0.463,0.811,4,1
1,2,2,2,0.729,0.277,4,1
1,2,1,3,0.413,0.265,4,1
1,1,1,4,0.282,0.285,4,1
1,2,1,2,0.802,1.112,4,1
